Date	Price	Open	High	Low	Change %
Jan 17, 2011	13.294	13.383	13.389	13.245	-0.62%
Jan 18, 2011	13.381	13.292	13.467	13.252	0.65%
Jan 19, 2011	13.469	13.389	13.541	13.369	0.66%
Jan 20, 2011	13.478	13.476	13.524	13.395	0.07%
Jan 21, 2011	13.618	13.475	13.629	13.448	1.04%
Jan 24, 2011	13.643	13.638	13.687	13.537	0.18%
Jan 25, 2011	13.690	13.638	13.704	13.571	0.34%
Jan 26, 2011	13.698	13.686	13.722	13.642	0.06%
Jan 27, 2011	13.727	13.710	13.760	13.636	0.21%
Jan 28, 2011	13.613	13.733	13.746	13.580	-0.83%
Jan 31, 2011	13.686	13.599	13.740	13.568	0.54%
Feb 01, 2011	13.834	13.685	13.845	13.685	1.08%
Feb 02, 2011	13.805	13.830	13.863	13.767	-0.21%
Feb 03, 2011	13.632	13.813	13.828	13.611	-1.25%
Feb 04, 2011	13.586	13.639	13.679	13.542	-0.34%
Feb 07, 2011	13.588	13.563	13.628	13.508	0.01%
Feb 08, 2011	13.634	13.582	13.690	13.571	0.34%
Feb 09, 2011	13.731	13.625	13.745	13.607	0.71%
Feb 10, 2011	13.595	13.729	13.737	13.577	-0.99%
Feb 11, 2011	13.549	13.599	13.624	13.498	-0.34%
Feb 14, 2011	13.486	13.510	13.562	13.429	-0.46%
Feb 15, 2011	13.490	13.488	13.553	13.459	0.03%
Feb 16, 2011	13.568	13.488	13.591	13.461	0.58%
Feb 17, 2011	13.602	13.568	13.620	13.534	0.25%
Feb 18, 2011	13.697	13.609	13.718	13.548	0.70%
Feb 21, 2011	13.677	13.703	13.719	13.646	-0.15%
Feb 22, 2011	13.654	13.677	13.704	13.525	-0.17%
Feb 23, 2011	13.747	13.659	13.788	13.646	0.68%
Feb 24, 2011	13.804	13.747	13.821	13.702	0.41%
Feb 25, 2011	13.751	13.797	13.838	13.722	-0.38%
Feb 28, 2011	13.802	13.757	13.856	13.710	0.37%
Mar 01, 2011	13.776	13.803	13.855	13.762	-0.19%
Mar 02, 2011	13.864	13.775	13.889	13.742	0.64%
Mar 03, 2011	13.966	13.868	13.974	13.833	0.74%
Mar 04, 2011	13.985	13.968	14.009	13.939	0.14%
Mar 07, 2011	13.973	13.996	14.038	13.952	-0.09%
Mar 08, 2011	13.904	13.972	13.994	13.861	-0.49%
Mar 09, 2011	13.908	13.904	13.943	13.854	0.03%
Mar 10, 2011	13.794	13.906	13.927	13.775	-0.82%
Mar 11, 2011	13.910	13.798	13.916	13.752	0.84%
Mar 14, 2011	13.990	13.962	14.003	13.902	0.58%
Mar 15, 2011	13.996	13.986	14.013	13.853	0.04%
Mar 16, 2011	13.903	13.998	14.002	13.865	-0.66%
Mar 17, 2011	14.022	13.906	14.053	13.869	0.86%
Mar 18, 2011	14.179	14.017	14.187	13.981	1.12%
Mar 21, 2011	14.227	14.182	14.241	14.138	0.34%
Mar 22, 2011	14.202	14.219	14.249	14.173	-0.18%
Mar 23, 2011	14.083	14.198	14.217	14.078	-0.84%
Mar 24, 2011	14.175	14.091	14.223	14.051	0.65%
Mar 25, 2011	14.084	14.171	14.196	14.055	-0.64%
Mar 28, 2011	14.085	14.046	14.116	14.020	0.01%
Mar 29, 2011	14.111	14.081	14.151	14.047	0.18%
Mar 30, 2011	14.127	14.112	14.148	14.051	0.11%
Mar 31, 2011	14.167	14.129	14.234	14.114	0.28%
Apr 01, 2011	14.231	14.174	14.248	14.062	0.45%
Apr 04, 2011	14.222	14.226	14.272	14.194	-0.06%
Apr 05, 2011	14.223	14.220	14.248	14.152	0.01%
Apr 06, 2011	14.333	14.217	14.351	14.209	0.77%
Apr 07, 2011	14.304	14.335	14.346	14.243	-0.20%
Apr 08, 2011	14.481	14.304	14.491	14.292	1.24%
Apr 11, 2011	14.435	14.454	14.484	14.417	-0.32%
Apr 12, 2011	14.477	14.432	14.520	14.375	0.29%
Apr 13, 2011	14.441	14.477	14.521	14.411	-0.25%
Apr 14, 2011	14.489	14.441	14.516	14.363	0.33%
Apr 15, 2011	14.432	14.488	14.507	14.392	-0.39%
Apr 18, 2011	14.234	14.419	14.422	14.157	-1.37%
Apr 19, 2011	14.337	14.224	14.354	14.204	0.72%
Apr 20, 2011	14.518	14.337	14.546	14.325	1.26%
Apr 21, 2011	14.552	14.520	14.650	14.504	0.23%
Apr 22, 2011	14.556	14.552	14.589	14.533	0.03%
Apr 25, 2011	14.581	14.560	14.629	14.524	0.17%
Apr 26, 2011	14.644	14.579	14.659	14.493	0.43%
Apr 27, 2011	14.777	14.646	14.796	14.632	0.91%
Apr 28, 2011	14.824	14.783	14.883	14.769	0.32%
Apr 29, 2011	14.802	14.828	14.881	14.802	-0.15%
May 02, 2011	14.827	14.826	14.905	14.763	0.17%
May 03, 2011	14.828	14.820	14.892	14.753	0.01%
May 04, 2011	14.824	14.823	14.942	14.776	-0.03%
May 05, 2011	14.541	14.829	14.903	14.512	-1.91%
May 06, 2011	14.310	14.543	14.590	14.310	-1.59%
May 09, 2011	14.364	14.369	14.443	14.255	0.38%
May 10, 2011	14.407	14.353	14.414	14.268	0.30%
May 11, 2011	14.197	14.406	14.425	14.172	-1.46%
May 12, 2011	14.243	14.205	14.278	14.123	0.32%
May 13, 2011	14.121	14.243	14.342	14.067	-0.86%
May 16, 2011	14.154	14.078	14.245	14.047	0.23%
May 17, 2011	14.238	14.160	14.240	14.118	0.59%
May 18, 2011	14.246	14.236	14.288	14.194	0.06%
May 19, 2011	14.314	14.249	14.327	14.205	0.48%
May 20, 2011	14.155	14.308	14.348	14.134	-1.11%
May 23, 2011	14.051	14.131	14.144	13.969	-0.73%
May 24, 2011	14.104	14.045	14.133	14.000	0.38%
May 25, 2011	14.087	14.101	14.120	14.013	-0.12%
May 26, 2011	14.139	14.085	14.207	14.066	0.37%
May 27, 2011	14.324	14.137	14.325	14.126	1.31%
May 30, 2011	14.280	14.314	14.314	14.257	-0.31%
May 31, 2011	14.396	14.284	14.425	14.284	0.81%
Jun 01, 2011	14.314	14.393	14.460	14.307	-0.57%
Jun 02, 2011	14.491	14.322	14.514	14.322	1.24%
Jun 03, 2011	14.637	14.494	14.645	14.454	1.01%
Jun 06, 2011	14.577	14.628	14.659	14.556	-0.41%
Jun 07, 2011	14.691	14.577	14.698	14.563	0.78%
Jun 08, 2011	14.577	14.691	14.695	14.564	-0.78%
Jun 09, 2011	14.508	14.577	14.651	14.476	-0.47%
Jun 10, 2011	14.348	14.510	14.553	14.323	-1.10%
Jun 13, 2011	14.417	14.329	14.432	14.320	0.48%
Jun 14, 2011	14.441	14.420	14.501	14.379	0.17%
Jun 15, 2011	14.168	14.442	14.456	14.156	-1.89%
Jun 16, 2011	14.213	14.164	14.221	14.074	0.32%
Jun 17, 2011	14.311	14.213	14.342	14.127	0.69%
Jun 20, 2011	14.309	14.274	14.329	14.191	-0.01%
Jun 21, 2011	14.407	14.306	14.423	14.304	0.68%
Jun 22, 2011	14.354	14.396	14.442	14.339	-0.37%
Jun 23, 2011	14.259	14.335	14.341	14.127	-0.66%
Jun 24, 2011	14.193	14.264	14.312	14.142	-0.46%
Jun 27, 2011	14.284	14.193	14.296	14.103	0.64%
Jun 28, 2011	14.369	14.284	14.398	14.235	0.60%
Jun 29, 2011	14.436	14.364	14.449	14.327	0.47%
Jun 30, 2011	14.506	14.434	14.541	14.426	0.48%
Jul 01, 2011	14.525	14.500	14.554	14.437	0.13%
Jul 04, 2011	14.541	14.543	14.581	14.493	0.11%
Jul 05, 2011	14.423	14.541	14.554	14.396	-0.81%
Jul 06, 2011	14.318	14.421	14.468	14.284	-0.73%
Jul 07, 2011	14.361	14.318	14.376	14.221	0.30%
Jul 08, 2011	14.270	14.360	14.371	14.207	-0.63%
Jul 11, 2011	14.036	14.215	14.228	13.984	-1.64%
Jul 12, 2011	13.979	14.046	14.065	13.838	-0.41%
Jul 13, 2011	14.184	13.976	14.212	13.952	1.47%
Jul 14, 2011	14.145	14.189	14.284	14.116	-0.27%
Jul 15, 2011	14.153	14.144	14.202	14.093	0.06%
Jul 18, 2011	14.111	14.113	14.135	14.011	-0.30%
Jul 19, 2011	14.156	14.101	14.219	14.068	0.32%
Jul 20, 2011	14.220	14.153	14.243	14.133	0.45%
Jul 21, 2011	14.423	14.226	14.440	14.139	1.43%
Jul 22, 2011	14.356	14.423	14.440	14.325	-0.46%
Jul 25, 2011	14.376	14.398	14.408	14.325	0.14%
Jul 26, 2011	14.512	14.375	14.526	14.356	0.95%
Jul 27, 2011	14.365	14.514	14.537	14.339	-1.01%
Jul 28, 2011	14.331	14.373	14.402	14.253	-0.24%
Jul 29, 2011	14.396	14.328	14.414	14.229	0.45%
Aug 01, 2011	14.251	14.358	14.455	14.186	-1.01%
Aug 02, 2011	14.193	14.262	14.284	14.150	-0.41%
Aug 03, 2011	14.325	14.183	14.345	14.143	0.93%
Aug 04, 2011	14.108	14.332	14.371	14.089	-1.51%
Aug 05, 2011	14.282	14.099	14.299	14.056	1.23%
Aug 08, 2011	14.177	14.387	14.404	14.131	-0.74%
Aug 09, 2011	14.370	14.173	14.381	14.152	1.36%
Aug 10, 2011	14.174	14.395	14.403	14.162	-1.36%
Aug 11, 2011	14.243	14.163	14.296	14.103	0.49%
Aug 12, 2011	14.249	14.240	14.293	14.150	0.04%
Aug 15, 2011	14.446	14.261	14.478	14.261	1.38%
Aug 16, 2011	14.409	14.447	14.474	14.354	-0.26%
Aug 17, 2011	14.425	14.403	14.519	14.325	0.11%
Aug 18, 2011	14.331	14.423	14.451	14.270	-0.65%
Aug 19, 2011	14.398	14.329	14.455	14.259	0.47%
Aug 22, 2011	14.360	14.375	14.436	14.346	-0.26%
Aug 23, 2011	14.438	14.358	14.499	14.352	0.54%
Aug 24, 2011	14.413	14.432	14.482	14.379	-0.17%
Aug 25, 2011	14.380	14.412	14.476	14.327	-0.23%
Aug 26, 2011	14.499	14.374	14.503	14.329	0.83%
Aug 29, 2011	14.510	14.497	14.550	14.466	0.08%
Aug 30, 2011	14.446	14.516	14.535	14.385	-0.44%
Aug 31, 2011	14.379	14.436	14.470	14.360	-0.46%
Sep 01, 2011	14.259	14.375	14.381	14.224	-0.83%
Sep 02, 2011	14.205	14.260	14.291	14.184	-0.38%
Sep 05, 2011	14.092	14.167	14.174	14.061	-0.80%
Sep 06, 2011	14.000	14.097	14.277	13.973	-0.65%
Sep 07, 2011	14.097	13.994	14.148	13.992	0.69%
Sep 08, 2011	13.882	14.094	14.097	13.872	-1.53%
Sep 09, 2011	13.653	13.883	13.938	13.628	-1.65%
Sep 12, 2011	13.673	13.568	13.693	13.500	0.15%
Sep 13, 2011	13.683	13.670	13.741	13.558	0.07%
Sep 14, 2011	13.747	13.683	13.785	13.591	0.47%
Sep 15, 2011	13.878	13.744	13.939	13.704	0.95%
Sep 16, 2011	13.800	13.886	13.887	13.755	-0.56%
Sep 19, 2011	13.685	13.672	13.721	13.587	-0.83%
Sep 20, 2011	13.706	13.674	13.746	13.594	0.15%
Sep 21, 2011	13.566	13.702	13.790	13.558	-1.02%
Sep 22, 2011	13.460	13.579	13.601	13.382	-0.78%
Sep 23, 2011	13.498	13.462	13.570	13.417	0.28%
Sep 26, 2011	13.540	13.510	13.552	13.364	0.31%
Sep 27, 2011	13.592	13.527	13.668	13.478	0.38%
Sep 28, 2011	13.542	13.590	13.691	13.533	-0.37%
Sep 29, 2011	13.594	13.529	13.680	13.520	0.38%
Sep 30, 2011	13.386	13.585	13.604	13.383	-1.53%
Oct 03, 2011	13.169	13.337	13.382	13.163	-1.62%
Oct 04, 2011	13.340	13.183	13.371	13.146	1.30%
Oct 05, 2011	13.348	13.346	13.385	13.259	0.06%
Oct 06, 2011	13.432	13.354	13.451	13.241	0.63%
Oct 07, 2011	13.377	13.431	13.527	13.362	-0.41%
Oct 10, 2011	13.643	13.396	13.699	13.377	1.99%
Oct 11, 2011	13.645	13.640	13.685	13.565	0.01%
Oct 12, 2011	13.787	13.649	13.834	13.581	1.04%
Oct 13, 2011	13.776	13.785	13.829	13.685	-0.08%
Oct 14, 2011	13.877	13.773	13.896	13.722	0.73%
Oct 17, 2011	13.742	13.885	13.916	13.726	-0.97%
Oct 18, 2011	13.739	13.735	13.819	13.653	-0.02%
Oct 19, 2011	13.756	13.739	13.870	13.725	0.12%
Oct 20, 2011	13.777	13.756	13.845	13.657	0.15%
Oct 21, 2011	13.896	13.775	13.903	13.705	0.86%
Oct 24, 2011	13.925	13.864	13.956	13.821	0.21%
Oct 25, 2011	13.906	13.931	13.962	13.849	-0.14%
Oct 26, 2011	13.902	13.912	13.977	13.799	-0.03%
Oct 27, 2011	14.192	13.884	14.249	13.865	2.09%
Oct 28, 2011	14.148	14.183	14.202	14.135	-0.31%
Oct 31, 2011	13.857	14.150	14.171	13.828	-2.06%
Nov 01, 2011	13.696	13.857	13.873	13.610	-1.16%
Nov 02, 2011	13.746	13.695	13.830	13.636	0.37%
Nov 03, 2011	13.815	13.750	13.855	13.655	0.50%
Nov 04, 2011	13.796	13.813	13.868	13.712	-0.14%
Nov 07, 2011	13.776	13.837	13.838	13.680	-0.14%
Nov 08, 2011	13.838	13.776	13.848	13.723	0.45%
Nov 09, 2011	13.546	13.836	13.859	13.523	-2.11%
Nov 10, 2011	13.603	13.546	13.655	13.483	0.42%
Nov 11, 2011	13.752	13.601	13.798	13.579	1.10%
Nov 14, 2011	13.626	13.809	13.813	13.592	-0.92%
Nov 15, 2011	13.533	13.632	13.641	13.497	-0.68%
Nov 16, 2011	13.463	13.536	13.559	13.428	-0.52%
Nov 17, 2011	13.460	13.457	13.540	13.420	-0.02%
Nov 18, 2011	13.510	13.460	13.615	13.447	0.37%
Nov 21, 2011	13.495	13.507	13.541	13.430	-0.11%
Nov 22, 2011	13.514	13.493	13.569	13.468	0.14%
Nov 23, 2011	13.335	13.510	13.533	13.320	-1.32%
Nov 24, 2011	13.350	13.345	13.413	13.317	0.11%
Nov 25, 2011	13.234	13.346	13.356	13.211	-0.87%
Nov 28, 2011	13.310	13.319	13.400	13.273	0.57%
Nov 29, 2011	13.331	13.314	13.445	13.287	0.16%
Nov 30, 2011	13.443	13.317	13.533	13.260	0.84%
Dec 01, 2011	13.464	13.437	13.522	13.416	0.16%
Dec 02, 2011	13.403	13.463	13.549	13.362	-0.45%
Dec 05, 2011	13.403	13.436	13.487	13.375	0.00%
Dec 06, 2011	13.403	13.390	13.428	13.333	0.00%
Dec 07, 2011	13.413	13.397	13.455	13.350	0.07%
Dec 08, 2011	13.346	13.413	13.460	13.289	-0.50%
Dec 09, 2011	13.375	13.344	13.436	13.283	0.22%
Dec 12, 2011	13.186	13.384	13.388	13.163	-1.41%
Dec 13, 2011	13.034	13.188	13.237	13.007	-1.15%
Dec 14, 2011	12.981	13.030	13.064	12.945	-0.41%
Dec 15, 2011	13.018	12.982	13.051	12.957	0.29%
Dec 16, 2011	13.035	13.020	13.087	12.997	0.13%
Dec 19, 2011	12.995	13.043	13.044	12.981	-0.31%
Dec 20, 2011	13.079	13.003	13.133	12.994	0.65%
Dec 21, 2011	13.045	13.079	13.197	13.024	-0.26%
Dec 22, 2011	13.051	13.047	13.121	13.018	0.05%
Dec 23, 2011	13.043	13.051	13.098	13.026	-0.06%
Dec 26, 2011	13.060	13.046	13.084	13.032	0.13%
Dec 27, 2011	13.068	13.062	13.083	13.041	0.06%
Dec 28, 2011	12.936	13.070	13.081	12.910	-1.01%
Dec 29, 2011	12.962	12.939	12.965	12.857	0.20%
Dec 30, 2011	12.948	12.963	13.001	12.904	-0.11%
Jan 02, 2012	12.929	12.938	12.968	12.916	-0.15%
Jan 03, 2012	13.051	12.933	13.077	12.931	0.94%
Jan 04, 2012	12.942	13.051	13.074	12.898	-0.84%
Jan 05, 2012	12.780	12.944	12.948	12.769	-1.25%
Jan 06, 2012	12.721	12.788	12.812	12.696	-0.46%
Jan 09, 2012	12.767	12.693	12.788	12.666	0.36%
Jan 10, 2012	12.772	12.766	12.819	12.742	0.04%
Jan 11, 2012	12.704	12.774	12.790	12.662	-0.53%
Jan 12, 2012	12.826	12.706	12.845	12.698	0.96%
Jan 13, 2012	12.677	12.822	12.879	12.624	-1.16%
Jan 16, 2012	12.664	12.639	12.689	12.626	-0.10%
Jan 17, 2012	12.740	12.664	12.811	12.649	0.60%
Jan 18, 2012	12.854	12.736	12.864	12.732	0.89%
Jan 19, 2012	12.965	12.858	12.971	12.837	0.86%
Jan 20, 2012	12.938	12.967	12.986	12.887	-0.21%
Jan 23, 2012	13.030	12.872	13.054	12.872	0.71%
Jan 24, 2012	13.022	13.028	13.064	12.954	-0.06%
Jan 25, 2012	13.110	13.028	13.121	12.929	0.68%
Jan 26, 2012	13.100	13.104	13.186	13.091	-0.08%
Jan 27, 2012	13.226	13.106	13.230	13.077	0.96%
Jan 30, 2012	13.127	13.226	13.232	13.076	-0.75%
Jan 31, 2012	13.079	13.135	13.213	13.041	-0.37%
Feb 01, 2012	13.159	13.081	13.218	13.024	0.61%
Feb 02, 2012	13.146	13.161	13.197	13.085	-0.10%
Feb 03, 2012	13.144	13.144	13.205	13.066	-0.02%
Feb 06, 2012	13.134	13.114	13.144	13.029	-0.08%
Feb 07, 2012	13.266	13.135	13.272	13.087	1.01%
Feb 08, 2012	13.258	13.260	13.291	13.218	-0.06%
Feb 09, 2012	13.283	13.262	13.323	13.215	0.19%
Feb 10, 2012	13.175	13.284	13.293	13.155	-0.81%
Feb 13, 2012	13.194	13.208	13.284	13.187	0.14%
Feb 14, 2012	13.119	13.193	13.217	13.079	-0.57%
Feb 15, 2012	13.071	13.126	13.191	13.044	-0.37%
Feb 16, 2012	13.141	13.067	13.161	12.975	0.54%
Feb 17, 2012	13.152	13.133	13.199	13.114	0.08%
Feb 20, 2012	13.240	13.185	13.277	13.173	0.67%
Feb 21, 2012	13.241	13.246	13.294	13.186	0.01%
Feb 22, 2012	13.245	13.236	13.268	13.211	0.03%
Feb 23, 2012	13.369	13.245	13.375	13.230	0.94%
Feb 24, 2012	13.457	13.375	13.489	13.357	0.66%
Feb 27, 2012	13.400	13.464	13.479	13.365	-0.42%
Feb 28, 2012	13.470	13.396	13.472	13.388	0.52%
Feb 29, 2012	13.326	13.466	13.487	13.315	-1.07%
Mar 01, 2012	13.312	13.327	13.357	13.281	-0.11%
Mar 02, 2012	13.203	13.314	13.335	13.188	-0.82%
Mar 05, 2012	13.218	13.190	13.241	13.159	0.11%
Mar 06, 2012	13.115	13.220	13.227	13.102	-0.78%
Mar 07, 2012	13.150	13.116	13.165	13.096	0.27%
Mar 08, 2012	13.271	13.147	13.292	13.134	0.92%
Mar 09, 2012	13.114	13.281	13.283	13.096	-1.18%
Mar 12, 2012	13.155	13.112	13.160	13.079	0.31%
Mar 13, 2012	13.084	13.150	13.193	13.052	-0.54%
Mar 14, 2012	13.029	13.078	13.092	13.010	-0.42%
Mar 15, 2012	13.083	13.030	13.120	13.003	0.41%
Mar 16, 2012	13.175	13.083	13.189	13.048	0.70%
Mar 19, 2012	13.241	13.180	13.266	13.142	0.50%
Mar 20, 2012	13.225	13.239	13.253	13.172	-0.12%
Mar 21, 2012	13.212	13.224	13.285	13.178	-0.10%
Mar 22, 2012	13.198	13.210	13.256	13.135	-0.11%
Mar 23, 2012	13.273	13.198	13.295	13.190	0.57%
Mar 26, 2012	13.358	13.272	13.368	13.191	0.64%
Mar 27, 2012	13.318	13.354	13.386	13.311	-0.30%
Mar 28, 2012	13.317	13.318	13.376	13.277	-0.01%
Mar 29, 2012	13.302	13.316	13.346	13.251	-0.11%
Mar 30, 2012	13.344	13.299	13.377	13.296	0.32%
Apr 02, 2012	13.323	13.359	13.382	13.277	-0.16%
Apr 03, 2012	13.234	13.320	13.368	13.213	-0.67%
Apr 04, 2012	13.142	13.232	13.238	13.106	-0.70%
Apr 05, 2012	13.064	13.140	13.165	13.034	-0.59%
Apr 06, 2012	13.096	13.064	13.114	13.052	0.24%
Apr 09, 2012	13.102	13.102	13.135	13.034	0.05%
Apr 10, 2012	13.081	13.107	13.145	13.053	-0.16%
Apr 11, 2012	13.110	13.082	13.157	13.065	0.22%
Apr 12, 2012	13.186	13.108	13.213	13.100	0.58%
Apr 13, 2012	13.077	13.186	13.203	13.070	-0.83%
Apr 16, 2012	13.139	13.066	13.148	12.994	0.47%
Apr 17, 2012	13.125	13.136	13.174	13.090	-0.11%
Apr 18, 2012	13.121	13.127	13.142	13.058	-0.03%
Apr 19, 2012	13.136	13.122	13.166	13.070	0.11%
Apr 20, 2012	13.224	13.137	13.228	13.129	0.67%
Apr 23, 2012	13.155	13.192	13.211	13.104	-0.52%
Apr 24, 2012	13.194	13.157	13.218	13.144	0.30%
Apr 25, 2012	13.223	13.195	13.236	13.174	0.22%
Apr 26, 2012	13.209	13.222	13.264	13.199	-0.11%
Apr 27, 2012	13.255	13.191	13.273	13.157	0.35%
Apr 30, 2012	13.241	13.239	13.266	13.207	-0.11%
May 01, 2012	13.239	13.243	13.285	13.205	-0.02%
May 02, 2012	13.157	13.239	13.244	13.124	-0.62%
May 03, 2012	13.152	13.154	13.182	13.099	-0.04%
May 04, 2012	13.083	13.152	13.180	13.079	-0.52%
May 07, 2012	13.054	13.030	13.067	12.957	-0.22%
May 08, 2012	13.003	13.058	13.066	12.982	-0.39%
May 09, 2012	12.933	12.999	13.005	12.910	-0.54%
May 10, 2012	12.936	12.931	12.980	12.923	0.02%
May 11, 2012	12.917	12.933	12.959	12.905	-0.15%
May 14, 2012	12.826	12.882	12.905	12.820	-0.70%
May 15, 2012	12.731	12.824	12.870	12.721	-0.74%
May 16, 2012	12.716	12.732	12.760	12.680	-0.12%
May 17, 2012	12.694	12.716	12.750	12.666	-0.17%
May 18, 2012	12.783	12.685	12.795	12.641	0.70%
May 21, 2012	12.814	12.784	12.827	12.726	0.24%
May 22, 2012	12.684	12.814	12.819	12.658	-1.01%
May 23, 2012	12.586	12.687	12.689	12.546	-0.77%
May 24, 2012	12.536	12.590	12.620	12.515	-0.40%
May 25, 2012	12.517	12.541	12.604	12.497	-0.15%
May 28, 2012	12.542	12.567	12.626	12.525	0.20%
May 29, 2012	12.498	12.542	12.576	12.463	-0.35%
May 30, 2012	12.370	12.485	12.494	12.361	-1.02%
May 31, 2012	12.359	12.367	12.430	12.338	-0.09%
Jun 01, 2012	12.435	12.361	12.458	12.288	0.61%
Jun 04, 2012	12.498	12.433	12.511	12.386	0.51%
Jun 05, 2012	12.454	12.494	12.543	12.410	-0.35%
Jun 06, 2012	12.572	12.452	12.586	12.439	0.95%
Jun 07, 2012	12.562	12.579	12.627	12.540	-0.08%
Jun 08, 2012	12.517	12.563	12.576	12.435	-0.36%
Jun 11, 2012	12.475	12.658	12.668	12.471	-0.34%
Jun 12, 2012	12.513	12.466	12.530	12.441	0.30%
Jun 13, 2012	12.556	12.506	12.611	12.473	0.34%
Jun 14, 2012	12.631	12.565	12.638	12.542	0.60%
Jun 15, 2012	12.638	12.628	12.666	12.592	0.06%
Jun 18, 2012	12.576	12.721	12.748	12.557	-0.49%
Jun 19, 2012	12.688	12.575	12.731	12.568	0.89%
Jun 20, 2012	12.704	12.687	12.744	12.637	0.13%
Jun 21, 2012	12.544	12.706	12.706	12.531	-1.26%
Jun 22, 2012	12.570	12.548	12.585	12.520	0.21%
Jun 25, 2012	12.505	12.553	12.559	12.471	-0.52%
Jun 26, 2012	12.490	12.502	12.531	12.442	-0.12%
Jun 27, 2012	12.470	12.492	12.511	12.445	-0.16%
Jun 28, 2012	12.440	12.471	12.526	12.407	-0.24%
Jun 29, 2012	12.660	12.441	12.694	12.434	1.77%
Jul 02, 2012	12.586	12.671	12.673	12.567	-0.58%
Jul 03, 2012	12.607	12.584	12.630	12.559	0.17%
Jul 04, 2012	12.523	12.605	12.607	12.507	-0.67%
Jul 05, 2012	12.393	12.527	12.539	12.363	-1.04%
Jul 06, 2012	12.288	12.392	12.403	12.260	-0.85%
Jul 09, 2012	12.319	12.271	12.325	12.256	0.25%
Jul 10, 2012	12.252	12.317	12.336	12.235	-0.54%
Jul 11, 2012	12.239	12.252	12.298	12.213	-0.11%
Jul 12, 2012	12.198	12.239	12.250	12.167	-0.33%
Jul 13, 2012	12.252	12.197	12.258	12.161	0.44%
Jul 16, 2012	12.273	12.255	12.291	12.174	0.17%
Jul 17, 2012	12.294	12.273	12.317	12.188	0.17%
Jul 18, 2012	12.284	12.296	12.307	12.216	-0.08%
Jul 19, 2012	12.280	12.284	12.322	12.228	-0.03%
Jul 20, 2012	12.157	12.279	12.283	12.144	-1.00%
Jul 23, 2012	12.115	12.119	12.146	12.069	-0.35%
Jul 24, 2012	12.060	12.116	12.138	12.041	-0.45%
Jul 25, 2012	12.159	12.060	12.172	12.052	0.82%
Jul 26, 2012	12.283	12.159	12.330	12.117	1.02%
Jul 27, 2012	12.319	12.283	12.390	12.241	0.29%
Jul 30, 2012	12.260	12.340	12.340	12.224	-0.48%
Jul 31, 2012	12.304	12.262	12.330	12.247	0.36%
Aug 01, 2012	12.226	12.304	12.338	12.218	-0.63%
Aug 02, 2012	12.180	12.224	12.405	12.132	-0.38%
Aug 03, 2012	12.387	12.180	12.394	12.166	1.70%
Aug 06, 2012	12.401	12.379	12.444	12.341	0.11%
Aug 07, 2012	12.401	12.401	12.442	12.375	0.00%
Aug 08, 2012	12.365	12.401	12.403	12.327	-0.29%
Aug 09, 2012	12.306	12.367	12.388	12.266	-0.48%
Aug 10, 2012	12.290	12.306	12.317	12.239	-0.13%
Aug 13, 2012	12.332	12.280	12.374	12.260	0.34%
Aug 14, 2012	12.322	12.332	12.386	12.316	-0.08%
Aug 15, 2012	12.289	12.322	12.344	12.263	-0.27%
Aug 16, 2012	12.355	12.292	12.374	12.256	0.54%
Aug 17, 2012	12.334	12.355	12.382	12.288	-0.17%
Aug 20, 2012	12.344	12.344	12.369	12.294	0.08%
Aug 21, 2012	12.472	12.347	12.490	12.342	1.04%
Aug 22, 2012	12.528	12.473	12.540	12.431	0.45%
Aug 23, 2012	12.564	12.528	12.591	12.524	0.29%
Aug 24, 2012	12.513	12.563	12.569	12.483	-0.41%
Aug 27, 2012	12.500	12.511	12.536	12.489	-0.10%
Aug 28, 2012	12.565	12.498	12.576	12.464	0.52%
Aug 29, 2012	12.529	12.565	12.574	12.517	-0.29%
Aug 30, 2012	12.506	12.531	12.565	12.488	-0.18%
Aug 31, 2012	12.577	12.506	12.638	12.493	0.57%
Sep 03, 2012	12.594	12.567	12.611	12.556	0.14%
Sep 04, 2012	12.567	12.593	12.630	12.557	-0.21%
Sep 05, 2012	12.601	12.567	12.626	12.502	0.27%
Sep 06, 2012	12.631	12.603	12.652	12.562	0.24%
Sep 07, 2012	12.816	12.631	12.818	12.626	1.46%
Sep 10, 2012	12.759	12.807	12.813	12.755	-0.44%
Sep 11, 2012	12.855	12.757	12.872	12.754	0.75%
Sep 12, 2012	12.900	12.855	12.937	12.816	0.35%
Sep 13, 2012	12.989	12.900	13.002	12.857	0.69%
Sep 14, 2012	13.127	12.990	13.171	12.980	1.06%
Sep 17, 2012	13.117	13.127	13.170	13.083	-0.08%
Sep 18, 2012	13.048	13.118	13.122	13.028	-0.53%
Sep 19, 2012	13.048	13.046	13.086	12.992	0.00%
Sep 20, 2012	12.969	13.049	13.060	12.920	-0.61%
Sep 21, 2012	12.980	12.969	13.047	12.954	0.08%
Sep 24, 2012	12.931	12.981	12.990	12.890	-0.38%
Sep 25, 2012	12.900	12.933	12.973	12.887	-0.24%
Sep 26, 2012	12.872	12.899	12.913	12.835	-0.22%
Sep 27, 2012	12.914	12.871	12.929	12.828	0.33%
Sep 28, 2012	12.858	12.912	12.959	12.837	-0.43%
Oct 01, 2012	12.889	12.859	12.940	12.803	0.24%
