Date	Price	Open	High	Low	Vol.	Change %
May 25, 2011	1,055.54	1,061.19	1,066.15	1,055.54	2.77M	-0.82%
May 26, 2011	1,065.45	1,064.95	1,070.49	1,064.03	3.80M	0.94%
May 27, 2011	1,067.00	1,067.87	1,069.94	1,064.40	3.47M	0.15%
May 30, 2011	1,076.50	1,071.03	1,076.50	1,070.27	3.56M	0.89%
May 31, 2011	1,073.83	1,080.23	1,082.13	1,070.51	3.59M	-0.25%
Jun 01, 2011	1,065.63	1,076.40	1,077.19	1,062.93	3.68M	-0.76%
Jun 02, 2011	1,059.81	1,056.34	1,061.56	1,056.34	3.04M	-0.55%
Jun 03, 2011	1,057.86	1,059.94	1,064.45	1,056.87	2.86M	-0.18%
Jun 06, 2011	1,046.16	1,054.69	1,055.58	1,043.82	3.27M	-1.11%
Jun 07, 2011	1,034.75	1,045.91	1,048.28	1,033.89	3.55M	-1.09%
Jun 08, 2011	1,014.58	1,029.88	1,030.71	1,009.03	4.20M	-1.95%
Jun 09, 2011	1,016.85	1,009.21	1,016.85	998.39	3.99M	0.22%
Jun 10, 2011	1,020.37	1,019.87	1,025.56	1,017.44	2.53M	0.35%
Jun 13, 2011	1,015.53	1,013.66	1,017.26	1,007.04	2.66M	-0.47%
Jun 14, 2011	1,034.92	1,020.61	1,034.92	1,017.84	2.73M	1.91%
Jun 15, 2011	1,030.31	1,035.43	1,035.99	1,029.24	3.99M	-0.45%
Jun 16, 2011	1,019.55	1,022.19	1,024.60	1,017.36	2.94M	-1.04%
Jun 17, 2011	1,018.96	1,023.69	1,026.50	1,015.50	3.61M	-0.06%
Jun 20, 2011	1,013.09	1,022.63	1,024.60	1,013.09	2.49M	-0.58%
Jun 21, 2011	1,027.72	1,018.52	1,029.18	1,015.53	2.73M	1.44%
Jun 22, 2011	1,023.86	1,033.42	1,033.80	1,023.86	3.06M	-0.38%
Jun 23, 2011	1,014.13	1,020.05	1,020.09	1,013.38	3.34M	-0.95%
Jun 24, 2011	1,022.94	1,016.92	1,022.94	1,012.61	2.79M	0.87%
Jun 27, 2011	1,010.32	1,015.36	1,016.11	1,008.10	2.57M	-1.23%
Jun 28, 2011	1,013.50	1,014.02	1,016.84	1,011.63	2.90M	0.31%
Jun 29, 2011	1,033.26	1,019.85	1,035.10	1,019.85	4.30M	1.95%
Jun 30, 2011	1,041.48	1,041.13	1,041.92	1,036.48	4.52M	0.80%
Jul 04, 2011	1,090.28	1,077.72	1,094.26	1,069.88	8.57M	4.69%
Jul 05, 2011	1,084.59	1,095.21	1,097.07	1,080.98	9.22M	-0.52%
Jul 06, 2011	1,072.68	1,084.68	1,087.91	1,070.83	5.05M	-1.10%
Jul 07, 2011	1,083.08	1,078.09	1,083.26	1,076.61	5.82M	0.97%
Jul 08, 2011	1,088.46	1,087.72	1,089.74	1,085.55	6.30M	0.50%
Jul 11, 2011	1,077.24	1,081.18	1,084.74	1,074.20	4.19M	-1.03%
Jul 12, 2011	1,062.39	1,064.35	1,071.21	1,059.78	4.64M	-1.38%
Jul 13, 2011	1,077.40	1,069.82	1,079.44	1,069.73	3.79M	1.41%
Jul 14, 2011	1,079.91	1,077.83	1,080.50	1,071.81	3.88M	0.23%
Jul 18, 2011	1,083.94	1,085.64	1,086.73	1,079.86	3.84M	0.37%
Jul 19, 2011	1,096.77	1,084.60	1,099.25	1,084.34	4.39M	1.18%
Jul 20, 2011	1,101.37	1,106.81	1,107.55	1,097.67	4.50M	0.42%
Jul 21, 2011	1,104.15	1,103.74	1,110.59	1,102.93	5.58M	0.25%
Jul 22, 2011	1,121.04	1,113.49	1,121.99	1,113.49	6.03M	1.53%
Jul 25, 2011	1,127.58	1,115.75	1,127.58	1,115.11	4.87M	0.58%
Jul 26, 2011	1,121.63	1,128.15	1,130.56	1,119.16	6.71M	-0.53%
Jul 27, 2011	1,130.71	1,124.48	1,131.40	1,124.48	7.06M	0.81%
Jul 28, 2011	1,134.38	1,126.26	1,135.25	1,125.46	5.08M	0.32%
Jul 29, 2011	1,133.53	1,133.97	1,136.26	1,126.60	5.29M	-0.07%
Aug 01, 2011	1,144.14	1,143.47	1,148.28	1,141.17	5.20M	0.94%
Aug 02, 2011	1,139.61	1,143.18	1,145.37	1,133.54	6.31M	-0.40%
Aug 03, 2011	1,133.46	1,126.93	1,134.35	1,125.63	5.95M	-0.54%
Aug 04, 2011	1,124.01	1,134.76	1,137.12	1,122.37	5.22M	-0.83%
Aug 05, 2011	1,093.38	1,093.21	1,094.27	1,077.12	7.94M	-2.73%
Aug 08, 2011	1,078.19	1,071.83	1,087.16	1,061.69	4.98M	-1.39%
Aug 09, 2011	1,042.54	1,038.93	1,071.95	1,033.38	6.70M	-3.31%
Aug 10, 2011	1,060.21	1,062.39	1,066.83	1,047.44	4.81M	1.69%
Aug 11, 2011	1,062.07	1,056.38	1,063.41	1,054.03	3.90M	0.18%
Aug 15, 2011	1,086.32	1,075.29	1,086.94	1,074.17	4.22M	2.28%
Aug 16, 2011	1,077.02	1,091.04	1,091.35	1,077.02	4.26M	-0.86%
Aug 17, 2011	1,093.51	1,085.41	1,095.28	1,084.75	5.60M	1.53%
Aug 18, 2011	1,089.09	1,098.56	1,102.77	1,088.13	5.45M	-0.40%
Aug 19, 2011	1,069.20	1,073.45	1,079.73	1,066.08	5.38M	-1.83%
Aug 22, 2011	1,067.84	1,068.46	1,069.01	1,051.72	4.51M	-0.13%
Aug 23, 2011	1,057.28	1,068.33	1,069.76	1,055.98	4.92M	-0.99%
Aug 24, 2011	1,046.43	1,055.31	1,061.74	1,040.94	4.63M	-1.03%
Aug 25, 2011	1,025.00	1,056.73	1,057.19	1,025.00	5.56M	-2.05%
Aug 26, 2011	1,037.22	1,015.66	1,037.24	1,012.15	4.56M	1.19%
Aug 29, 2011	1,055.63	1,043.01	1,057.55	1,037.22	3.30M	1.77%
Aug 30, 2011	1,044.97	1,065.73	1,068.71	1,044.97	3.77M	-1.01%
Aug 31, 2011	1,070.05	1,055.50	1,070.05	1,055.03	3.51M	2.40%
Sep 01, 2011	1,069.13	1,081.63	1,081.63	1,067.87	3.51M	-0.09%
Sep 02, 2011	1,065.18	1,072.62	1,073.42	1,058.95	2.89M	-0.37%
Sep 05, 2011	1,049.23	1,055.73	1,059.55	1,046.64	3.15M	-1.50%
Sep 06, 2011	1,055.60	1,043.39	1,055.60	1,040.58	3.20M	0.61%
Sep 07, 2011	1,068.72	1,058.75	1,068.72	1,057.72	4.04M	1.24%
Sep 08, 2011	1,072.21	1,064.91	1,072.21	1,061.92	4.03M	0.33%
Sep 09, 2011	1,062.37	1,073.01	1,073.92	1,061.58	6.63M	-0.92%
Sep 12, 2011	1,040.83	1,048.79	1,051.21	1,036.81	3.54M	-2.03%
Sep 13, 2011	1,031.67	1,045.09	1,047.33	1,027.70	3.24M	-0.88%
Sep 14, 2011	1,022.96	1,035.92	1,036.56	1,011.58	3.62M	-0.84%
Sep 15, 2011	1,036.21	1,027.92	1,036.21	1,020.15	2.88M	1.30%
Sep 16, 2011	1,033.34	1,043.08	1,044.94	1,030.61	3.11M	-0.28%
Sep 19, 2011	1,017.19	1,026.13	1,028.42	1,017.19	2.21M	-1.56%
Sep 20, 2011	1,026.28	1,016.15	1,026.28	1,009.50	2.29M	0.89%
Sep 21, 2011	1,029.59	1,023.03	1,031.73	1,021.26	2.02M	0.32%
Sep 22, 2011	990.59	1,014.58	1,014.75	990.59	4.54M	-3.79%
Sep 23, 2011	958.16	971.66	972.53	940.42	5.38M	-3.27%
Sep 26, 2011	904.06	947.53	947.53	867.86	7.39M	-5.65%
Sep 27, 2011	946.62	928.05	946.62	907.51	4.40M	4.71%
Sep 28, 2011	931.60	939.24	949.34	930.64	3.66M	-1.59%
Sep 29, 2011	926.21	919.18	938.22	918.13	3.09M	-0.58%
Sep 30, 2011	916.21	930.12	933.48	914.82	2.97M	-1.08%
Oct 03, 2011	869.31	883.87	885.37	865.95	5.77M	-5.12%
Oct 04, 2011	855.45	872.23	877.97	843.69	4.54M	-1.59%
Oct 05, 2011	862.65	862.43	873.85	857.11	2.92M	0.84%
Oct 06, 2011	913.72	887.54	914.19	884.75	4.17M	5.92%
Oct 07, 2011	909.17	932.85	934.67	909.17	4.09M	-0.50%
Oct 10, 2011	923.17	901.95	923.17	896.57	2.94M	1.54%
Oct 11, 2011	944.80	937.53	950.90	937.53	6.38M	2.34%
Oct 12, 2011	952.77	944.06	954.98	935.65	4.63M	0.84%
Oct 13, 2011	936.82	959.11	959.36	936.82	5.49M	-1.67%
Oct 14, 2011	955.81	935.80	955.81	933.81	3.63M	2.03%
Oct 17, 2011	971.63	963.72	973.40	960.91	3.72M	1.66%
Oct 18, 2011	952.75	951.32	952.75	938.44	3.15M	-1.94%
Oct 19, 2011	938.19	958.91	959.01	933.39	3.09M	-1.53%
Oct 20, 2011	909.10	925.70	925.70	902.63	3.04M	-3.10%
Oct 21, 2011	916.34	907.71	921.61	905.70	1.86M	0.80%
Oct 25, 2011	942.55	928.38	943.89	923.98	2.42M	2.86%
Oct 26, 2011	938.68	937.05	945.94	930.30	2.40M	-0.41%
Oct 27, 2011	960.17	949.92	963.57	949.92	3.53M	2.29%
Oct 28, 2011	973.18	970.86	985.70	970.86	3.97M	1.35%
Oct 31, 2011	974.75	976.54	981.83	969.85	2.45M	0.16%
Nov 01, 2011	956.59	970.76	978.64	955.13	2.58M	-1.86%
Nov 02, 2011	965.80	950.69	968.86	948.24	2.66M	0.96%
Nov 03, 2011	957.56	952.21	957.56	945.40	2.30M	-0.85%
Nov 04, 2011	957.31	967.34	969.84	957.31	3.14M	-0.03%
Nov 07, 2011	956.02	962.71	965.63	954.51	1.88M	-0.13%
Nov 08, 2011	983.44	962.77	983.44	960.91	2.39M	2.87%
Nov 09, 2011	967.84	980.78	985.37	967.84	4.26M	-1.59%
Nov 10, 2011	968.30	951.98	968.30	951.98	3.19M	0.05%
Nov 11, 2011	970.97	969.02	973.86	964.65	3.54M	0.28%
Nov 14, 2011	984.28	983.03	991.61	982.29	3.56M	1.37%
Nov 15, 2011	984.97	987.35	994.35	982.97	3.52M	0.07%
Nov 16, 2011	997.11	983.84	997.11	983.20	3.55M	1.23%
Nov 17, 2011	993.38	993.90	999.50	992.34	3.79M	-0.37%
Nov 18, 2011	984.16	987.68	990.12	983.16	2.75M	-0.93%
Nov 21, 2011	965.07	977.64	983.58	965.07	2.87M	-1.94%
Nov 22, 2011	977.36	970.07	979.20	965.23	2.52M	1.27%
Nov 23, 2011	976.87	972.94	978.13	971.60	3.13M	-0.05%
Nov 24, 2011	980.50	978.95	982.44	975.72	2.85M	0.37%
Nov 25, 2011	967.18	977.17	978.24	966.20	2.72M	-1.36%
Nov 28, 2011	984.18	974.77	984.49	974.77	2.41M	1.76%
Nov 29, 2011	988.06	984.28	994.18	981.49	3.54M	0.39%
Nov 30, 2011	995.33	991.75	997.71	988.99	3.61M	0.74%
Dec 01, 2011	1,019.15	1,019.71	1,024.88	1,014.70	5.21M	2.39%
Dec 02, 2011	1,029.37	1,021.63	1,030.03	1,016.54	3.66M	1.00%
Dec 06, 2011	1,030.77	1,034.07	1,036.21	1,024.48	3.68M	0.14%
Dec 07, 2011	1,046.73	1,037.69	1,046.73	1,035.83	4.76M	1.55%
Dec 08, 2011	1,043.24	1,041.67	1,051.77	1,039.62	4.47M	-0.33%
Dec 09, 2011	1,034.00	1,034.84	1,036.81	1,029.32	3.54M	-0.89%
Dec 13, 2011	1,030.61	1,032.31	1,036.20	1,026.56	3.46M	-0.33%
Dec 14, 2011	1,023.48	1,033.99	1,037.31	1,023.48	3.84M	-0.69%
Dec 15, 2011	1,024.16	1,012.23	1,024.16	1,006.16	3.91M	0.07%
Dec 16, 2011	1,034.06	1,026.32	1,036.75	1,025.77	5.17M	0.97%
Dec 19, 2011	1,033.55	1,031.68	1,039.03	1,029.15	3.27M	-0.05%
Dec 20, 2011	1,033.29	1,036.86	1,041.28	1,033.29	3.73M	-0.03%
Dec 21, 2011	1,043.75	1,045.66	1,049.29	1,043.75	3.32M	1.01%
Dec 22, 2011	1,042.52	1,043.98	1,047.09	1,037.19	3.05M	-0.12%
Dec 23, 2011	1,037.37	1,045.00	1,045.91	1,037.37	3.20M	-0.49%
Dec 26, 2011	1,032.51	1,040.94	1,042.32	1,031.49	2.71M	-0.47%
Dec 27, 2011	1,028.38	1,033.56	1,033.93	1,024.32	2.07M	-0.40%
Dec 28, 2011	1,028.19	1,027.09	1,028.94	1,023.10	1.65M	-0.02%
Dec 29, 2011	1,023.91	1,019.79	1,031.26	1,019.55	1.74M	-0.42%
Dec 30, 2011	1,025.32	1,026.85	1,027.37	1,022.04	1.64M	0.14%
Jan 04, 2012	1,036.21	1,036.14	1,041.83	1,034.02	2.32M	1.06%
Jan 05, 2012	1,036.80	1,035.24	1,040.26	1,031.76	2.76M	0.06%
Jan 06, 2012	1,036.26	1,034.54	1,039.51	1,033.40	2.74M	-0.05%
Jan 09, 2012	1,044.84	1,034.07	1,044.84	1,033.42	2.86M	0.83%
Jan 10, 2012	1,053.04	1,048.09	1,055.06	1,047.38	4.27M	0.78%
Jan 11, 2012	1,051.63	1,052.90	1,058.93	1,050.54	3.21M	-0.13%
Jan 12, 2012	1,052.23	1,053.80	1,056.76	1,050.20	3.21M	0.06%
Jan 13, 2012	1,044.81	1,052.00	1,053.94	1,041.18	3.75M	-0.71%
Jan 16, 2012	1,037.01	1,038.91	1,039.77	1,035.00	2.78M	-0.75%
Jan 17, 2012	1,056.54	1,043.42	1,056.54	1,042.51	3.01M	1.88%
Jan 18, 2012	1,051.64	1,056.74	1,059.73	1,051.64	4.19M	-0.46%
Jan 19, 2012	1,058.94	1,057.93	1,061.51	1,053.74	5.20M	0.69%
Jan 20, 2012	1,058.66	1,061.23	1,063.44	1,056.06	3.49M	-0.03%
Jan 23, 2012	1,062.55	1,059.95	1,066.82	1,059.28	3.30M	0.37%
Jan 24, 2012	1,063.08	1,065.99	1,070.85	1,063.08	4.72M	0.05%
Jan 25, 2012	1,056.01	1,066.66	1,067.32	1,054.84	3.55M	-0.67%
Jan 26, 2012	1,068.54	1,061.27	1,068.99	1,061.11	3.30M	1.19%
Jan 27, 2012	1,076.29	1,072.91	1,078.01	1,070.25	3.88M	0.73%
Jan 30, 2012	1,074.71	1,076.25	1,080.63	1,072.71	4.74M	-0.15%
Jan 31, 2012	1,083.97	1,079.82	1,083.97	1,073.69	4.13M	0.86%
Feb 01, 2012	1,086.36	1,083.05	1,087.53	1,078.89	4.75M	0.22%
Feb 02, 2012	1,091.67	1,092.19	1,098.89	1,091.01	4.42M	0.49%
Feb 03, 2012	1,098.95	1,094.32	1,099.62	1,090.27	4.01M	0.67%
Feb 06, 2012	1,094.01	1,105.75	1,107.50	1,094.01	4.22M	-0.45%
Feb 07, 2012	1,101.12	1,096.71	1,102.33	1,092.77	3.75M	0.65%
Feb 08, 2012	1,116.08	1,107.69	1,121.36	1,107.52	5.17M	1.36%
Feb 09, 2012	1,117.17	1,117.65	1,121.22	1,110.60	4.74M	0.10%
Feb 10, 2012	1,112.91	1,115.71	1,120.56	1,111.60	3.86M	-0.38%
Feb 13, 2012	1,117.40	1,115.29	1,120.50	1,113.57	4.20M	0.40%
Feb 14, 2012	1,106.41	1,115.02	1,121.70	1,102.77	5.57M	-0.98%
Feb 15, 2012	1,126.48	1,114.00	1,127.99	1,114.00	5.61M	1.81%
Feb 16, 2012	1,120.25	1,124.47	1,127.07	1,117.71	4.26M	-0.55%
Feb 17, 2012	1,129.93	1,131.63	1,132.73	1,123.01	4.48M	0.86%
Feb 20, 2012	1,135.92	1,135.70	1,137.94	1,132.05	4.12M	0.53%
Feb 21, 2012	1,140.39	1,139.19	1,143.35	1,136.08	5.21M	0.39%
Feb 22, 2012	1,137.82	1,143.92	1,147.72	1,137.60	9.78B	-0.23%
Feb 23, 2012	1,140.07	1,139.70	1,142.49	1,129.40	4.70B	0.20%
Feb 24, 2012	1,146.14	1,143.40	1,147.37	1,141.72	3.97B	0.53%
Feb 27, 2012	1,135.04	1,148.31	1,148.61	1,133.33	4.11B	-0.97%
Feb 28, 2012	1,146.26	1,137.57	1,146.26	1,134.75	3.94B	0.99%
Feb 29, 2012	1,160.90	1,150.16	1,160.90	1,149.65	4.74B	1.28%
Mar 01, 2012	1,164.98	1,159.42	1,166.64	1,156.97	4.76B	0.35%
Mar 02, 2012	1,165.15	1,169.46	1,173.07	1,164.14	5.41B	0.01%
Mar 05, 2012	1,157.95	1,162.55	1,163.95	1,157.27	5.75B	-0.62%
Mar 06, 2012	1,153.16	1,155.40	1,160.28	1,150.50	5.15B	-0.41%
Mar 08, 2012	1,168.31	1,156.74	1,168.31	1,156.43	4.50B	1.31%
Mar 09, 2012	1,158.71	1,169.99	1,170.60	1,158.58	5.67B	-0.82%
Mar 12, 2012	1,150.18	1,162.03	1,165.26	1,146.51	5.36B	-0.74%
Mar 13, 2012	1,153.56	1,155.67	1,156.71	1,144.43	5.08B	0.29%
Mar 14, 2012	1,164.36	1,162.71	1,166.99	1,158.20	4.73B	0.94%
Mar 15, 2012	1,171.34	1,166.53	1,174.42	1,166.15	4.97B	0.60%
Mar 16, 2012	1,189.56	1,176.76	1,189.56	1,173.95	6.58B	1.56%
Mar 19, 2012	1,189.50	1,196.42	1,201.61	1,189.50	6.31B	-0.01%
Mar 20, 2012	1,196.60	1,190.26	1,200.38	1,189.50	4.45B	0.60%
Mar 21, 2012	1,207.67	1,196.65	1,207.67	1,193.31	5.33B	0.93%
Mar 22, 2012	1,191.00	1,207.08	1,214.31	1,191.00	7.85B	-1.38%
Mar 23, 2012	1,194.44	1,192.49	1,197.04	1,179.49	4.98B	0.29%
Mar 26, 2012	1,188.32	1,196.47	1,199.00	1,187.65	3.75B	-0.51%
Mar 27, 2012	1,207.29	1,202.48	1,207.29	1,197.82	4.50B	1.60%
Mar 28, 2012	1,204.01	1,204.03	1,209.16	1,199.59	4.97B	-0.27%
Mar 29, 2012	1,203.91	1,198.58	1,205.63	1,194.83	3.77B	-0.01%
Mar 30, 2012	1,196.77	1,205.23	1,207.28	1,194.03	3.18B	-0.59%
Apr 02, 2012	1,199.09	1,195.96	1,203.03	1,195.21	3.15B	0.19%
Apr 03, 2012	1,211.07	1,204.76	1,213.57	1,204.49	3.71B	1.00%
Apr 04, 2012	1,198.09	1,208.33	1,210.80	1,198.09	3.00B	-1.07%
Apr 05, 2012	1,182.41	1,195.64	1,197.04	1,177.83	3.73B	-1.31%
Apr 10, 2012	1,165.61	1,174.23	1,176.26	1,156.83	3.77B	-1.42%
Apr 11, 2012	1,154.49	1,155.67	1,161.53	1,151.21	3.47B	-0.95%
Apr 12, 2012	1,169.45	1,158.21	1,169.45	1,158.21	2.38B	1.30%
Apr 17, 2012	1,160.23	1,180.02	1,180.02	1,156.28	2.75B	-0.79%
Apr 18, 2012	1,168.05	1,170.49	1,173.48	1,164.24	3.11B	0.67%
Apr 19, 2012	1,185.34	1,170.64	1,185.50	1,169.20	2.84B	1.48%
Apr 20, 2012	1,194.60	1,184.99	1,195.43	1,182.42	3.38B	0.78%
Apr 23, 2012	1,189.35	1,198.59	1,201.12	1,186.46	3.95B	-0.44%
Apr 24, 2012	1,199.86	1,193.25	1,199.86	1,189.36	3.86B	0.88%
Apr 25, 2012	1,201.36	1,201.71	1,204.73	1,196.45	3.66B	0.13%
Apr 26, 2012	1,209.27	1,203.84	1,213.06	1,203.82	3.70B	0.66%
Apr 27, 2012	1,211.78	1,212.09	1,214.78	1,204.34	3.66B	0.21%
Apr 30, 2012	1,228.49	1,218.10	1,228.49	1,217.91	3.84B	1.38%
May 02, 2012	1,239.06	1,235.73	1,241.13	1,233.77	4.63B	0.86%
May 03, 2012	1,240.03	1,240.31	1,247.72	1,236.23	5.05B	0.08%
May 04, 2012	1,227.41	1,239.99	1,240.20	1,226.36	6.21B	-1.02%
May 08, 2012	1,231.04	1,221.37	1,232.81	1,219.43	5.33B	0.30%
May 09, 2012	1,207.25	1,225.06	1,227.34	1,207.25	7.90B	-1.93%
May 10, 2012	1,190.65	1,201.57	1,202.20	1,185.89	7.60B	-1.38%
May 11, 2012	1,191.01	1,187.94	1,195.70	1,179.80	6.24B	0.03%
May 14, 2012	1,165.51	1,191.40	1,201.23	1,159.23	6.07B	-2.14%
May 15, 2012	1,184.55	1,164.19	1,184.55	1,159.66	4.78B	1.63%
May 16, 2012	1,171.23	1,165.77	1,171.23	1,151.84	5.19B	-1.12%
May 17, 2012	1,173.56	1,173.64	1,179.14	1,166.22	5.27B	0.20%
May 18, 2012	1,154.44	1,157.73	1,160.56	1,148.81	4.71B	-1.63%
May 21, 2012	1,135.16	1,152.71	1,153.73	1,135.16	3.97B	-1.67%
May 22, 2012	1,131.52	1,146.76	1,149.72	1,131.52	3.27B	-0.32%
May 23, 2012	1,110.70	1,125.91	1,128.43	1,108.56	3.63B	-1.84%
May 24, 2012	1,125.78	1,111.06	1,125.78	1,101.59	4.01B	1.36%
May 25, 2012	1,132.83	1,119.15	1,134.20	1,115.69	2.89B	0.63%
May 28, 2012	1,139.93	1,130.19	1,139.93	1,123.92	2.88B	0.63%
May 29, 2012	1,153.66	1,140.81	1,156.23	1,140.57	4.92B	1.20%
May 30, 2012	1,138.63	1,145.38	1,148.70	1,137.67	5.98B	-1.30%
May 31, 2012	1,141.50	1,127.82	1,143.92	1,123.26	6.12B	0.25%
Jun 01, 2012	1,115.19	1,137.27	1,139.66	1,115.19	3.43B	-2.30%
Jun 05, 2012	1,099.15	1,119.57	1,122.35	1,099.15	4.04B	-1.44%
Jun 06, 2012	1,117.95	1,110.34	1,123.44	1,110.24	4.29B	1.71%
Jun 07, 2012	1,118.53	1,130.87	1,134.61	1,114.84	4.55B	0.05%
Jun 08, 2012	1,127.10	1,116.00	1,127.10	1,112.18	3.07B	0.77%
Jun 11, 2012	1,158.07	1,143.17	1,158.07	1,143.17	5.28B	2.75%
Jun 12, 2012	1,162.93	1,148.23	1,162.93	1,145.48	5.04B	0.42%
Jun 13, 2012	1,158.22	1,164.31	1,166.96	1,152.28	5.79B	-0.41%
Jun 14, 2012	1,153.01	1,153.78	1,163.78	1,152.42	5.01B	-0.45%
Jun 15, 2012	1,165.73	1,161.31	1,170.48	1,160.40	6.09B	1.10%
Jun 18, 2012	1,163.41	1,178.74	1,181.69	1,159.95	4.15B	-0.20%
Jun 19, 2012	1,173.09	1,166.37	1,173.09	1,162.30	3.96B	0.83%
Jun 20, 2012	1,173.24	1,171.28	1,175.34	1,168.15	4.51B	0.01%
Jun 21, 2012	1,159.05	1,165.46	1,167.00	1,156.47	3.80B	-1.21%
Jun 22, 2012	1,152.91	1,149.32	1,152.91	1,144.44	3.67B	-0.53%
Jun 25, 2012	1,147.43	1,151.82	1,158.12	1,147.43	3.13B	-0.48%
Jun 26, 2012	1,151.09	1,146.89	1,154.77	1,145.79	3.12B	0.32%
Jun 27, 2012	1,165.98	1,156.78	1,167.12	1,156.53	4.04B	1.29%
Jun 28, 2012	1,171.32	1,170.74	1,178.06	1,160.75	3.62B	0.46%
Jun 29, 2012	1,172.11	1,176.07	1,185.63	1,172.11	3.80B	0.07%
Jul 02, 2012	1,188.74	1,185.16	1,190.03	1,181.48	3.63B	1.42%
Jul 03, 2012	1,198.07	1,193.94	1,199.17	1,191.81	3.99B	0.78%
Jul 04, 2012	1,194.15	1,203.10	1,203.70	1,190.57	3.63B	-0.33%
Jul 05, 2012	1,201.80	1,193.42	1,201.80	1,190.02	3.56B	0.64%
Jul 06, 2012	1,200.08	1,201.92	1,205.04	1,191.07	3.55B	-0.14%
Jul 09, 2012	1,186.95	1,191.39	1,192.58	1,186.32	2.71B	-1.09%
Jul 10, 2012	1,204.42	1,188.87	1,204.42	1,187.49	3.55B	1.47%
Jul 11, 2012	1,208.67	1,200.79	1,210.44	1,199.31	4.49B	0.35%
Jul 12, 2012	1,193.13	1,203.24	1,205.85	1,193.13	3.43B	-1.29%
Jul 13, 2012	1,210.29	1,194.48	1,212.66	1,194.48	3.27B	1.44%
Jul 16, 2012	1,214.25	1,212.96	1,219.46	1,209.57	4.58B	0.33%
Jul 17, 2012	1,224.21	1,222.30	1,224.94	1,219.37	4.17B	0.82%
Jul 18, 2012	1,220.14	1,222.16	1,224.81	1,215.64	4.44B	-0.33%
Jul 19, 2012	1,212.96	1,228.44	1,228.80	1,210.67	5.30B	-0.59%
Jul 20, 2012	1,208.55	1,216.42	1,218.99	1,204.99	3.81B	-0.36%
Jul 23, 2012	1,185.11	1,188.98	1,194.02	1,183.63	3.82B	-1.94%
Jul 24, 2012	1,187.64	1,184.16	1,193.09	1,183.23	4.08B	0.21%
Jul 25, 2012	1,188.62	1,186.61	1,189.45	1,179.25	5.10B	0.08%
Jul 26, 2012	1,172.92	1,193.64	1,196.37	1,172.92	4.91B	-1.32%
Jul 27, 2012	1,178.01	1,188.94	1,189.59	1,173.89	4.03B	0.43%
Jul 30, 2012	1,193.32	1,183.34	1,193.32	1,183.34	2.77B	1.30%
Jul 31, 2012	1,199.30	1,198.80	1,199.74	1,189.38	3.31B	0.50%
Aug 01, 2012	1,201.13	1,197.26	1,202.00	1,194.26	3.97B	0.15%
Aug 03, 2012	1,197.53	1,194.66	1,199.51	1,186.38	4.67B	-0.30%
Aug 06, 2012	1,208.01	1,206.44	1,209.72	1,201.77	4.08B	0.88%
Aug 07, 2012	1,208.19	1,211.71	1,212.82	1,206.64	3.62B	0.01%
Aug 08, 2012	1,214.13	1,213.54	1,217.84	1,212.79	5.44B	0.49%
Aug 09, 2012	1,217.70	1,220.27	1,223.93	1,211.71	5.75B	0.29%
Aug 10, 2012	1,219.37	1,216.47	1,219.37	1,209.75	3.91B	0.14%
Aug 14, 2012	1,226.82	1,223.93	1,226.82	1,217.39	4.61B	0.61%
Aug 15, 2012	1,226.83	1,222.88	1,227.05	1,218.34	6.76B	0.00%
Aug 16, 2012	1,224.40	1,228.36	1,230.61	1,224.40	5.43B	-0.20%
Aug 17, 2012	1,223.91	1,230.33	1,230.50	1,220.12	3.52B	-0.04%
Aug 20, 2012	1,229.00	1,222.10	1,229.80	1,218.15	3.26B	0.42%
Aug 21, 2012	1,232.29	1,227.53	1,235.39	1,227.00	4.25B	0.27%
Aug 22, 2012	1,234.14	1,230.35	1,234.89	1,228.90	4.84B	0.15%
Aug 23, 2012	1,237.64	1,236.43	1,243.26	1,235.27	4.23B	0.28%
Aug 24, 2012	1,237.19	1,231.51	1,238.02	1,230.93	3.26B	-0.04%
Aug 27, 2012	1,233.73	1,240.47	1,242.44	1,233.73	3.19B	-0.28%
Aug 28, 2012	1,233.16	1,234.65	1,239.40	1,232.86	3.80B	-0.05%
Aug 29, 2012	1,220.16	1,233.76	1,237.82	1,220.16	3.64B	-1.05%
Aug 30, 2012	1,214.55	1,216.22	1,217.15	1,207.53	3.34B	-0.46%
Aug 31, 2012	1,227.48	1,213.17	1,227.48	1,211.38	3.57B	1.06%
Sep 03, 2012	1,235.48	1,231.20	1,239.19	1,229.15	3.51B	0.65%
Sep 04, 2012	1,236.31	1,240.73	1,241.73	1,232.33	3.97B	0.07%
Sep 05, 2012	1,233.84	1,231.28	1,238.85	1,230.41	3.96B	-0.20%
Sep 06, 2012	1,243.92	1,237.79	1,246.98	1,237.23	5.12B	0.82%
Sep 07, 2012	1,246.10	1,254.29	1,255.89	1,246.10	8.76B	0.18%
Sep 10, 2012	1,250.93	1,249.73	1,254.87	1,249.35	7.22B	0.39%
Sep 11, 2012	1,248.32	1,250.69	1,253.05	1,244.61	6.83B	-0.21%
Sep 12, 2012	1,259.96	1,255.20	1,259.96	1,252.62	6.27B	0.93%
Sep 13, 2012	1,257.69	1,261.90	1,262.06	1,253.81	5.24B	-0.18%
